episode,timestep,episode_reward,episode_length
794,270420,758.3131,261
795,270490,-4046.4016,1000
796,270490,58.6063,21
797,271400,-4570.7096,1000
798,271910,388.6665,142
799,273400,541.4007,200
800,273440,433.1278,153
801,274160,-2381.4374,1000
802,274640,363.1811,120
803,274770,1396.7345,457
804,275830,334.1284,119
805,276080,784.8403,268
806,277000,395.1278,117
807,278670,-4012.5974,1000
808,279290,-4202.6987,1000
809,279480,845.3313,248
810,279520,-4308.1193,1000
811,280130,180.2408,61
812,280170,-3659.3724,1000
813,280420,-4395.0213,1000
814,280490,-3497.7237,1000
815,280550,155.3889,42
816,280640,84.8891,22
817,281140,673.5534,185
818,281630,340.4281,108
819,282600,1160.6863,393
820,284160,-2901.4668,1000
821,284280,1141.3872,364
822,284490,80.5971,33
823,284770,-3572.8893,1000
824,286080,-1016.3454,1000
825,286620,1712.2971,613
826,289460,2468.1161,783
827,289480,-3914.0850,1000
828,289760,2282.8471,716
829,290170,-3413.7418,1000
830,291140,-4320.6413,1000
831,292030,710.6712,255
832,292430,825.1627,267
833,292880,800.9689,271
834,293040,580.1721,190
835,294280,-3109.0720,1000
836,294490,-4698.1028,1000
837,294770,-2116.0895,1000
838,296080,-3022.1261,1000
839,296620,2313.9812,1000
840,297420,111.0222,134
841,299460,2894.5501,1000
842,299610,1503.4248,533
843,300660,1575.8873,589
844,302030,-3272.9897,1000
845,302430,2534.8875,1000
846,302810,489.2347,215
847,302880,-4083.9326,1000
848,303040,-4757.8729,1000
849,303570,200.8479,69
850,304490,-3722.3708,1000
851,306620,-3162.9060,1000
852,306790,1900.9155,718
853,307420,-4282.9707,1000
854,307580,189.7404,79
855,309460,2254.5475,1000
856,310230,204.1276,77
857,312030,-1284.4415,1000
858,312380,726.7178,215
859,312430,2499.3052,1000
860,312810,1175.1778,1000
861,313040,2141.4789,1000
862,313130,266.4386,70
863,313570,-4151.0504,1000
864,314490,-34.1913,1000
865,315780,903.3923,297
866,316620,-2542.8429,1000
867,316660,1304.7433,463
868,316980,95.4360,36
869,317420,-3568.8580,1000
870,317580,-3895.4788,1000
871,318350,1626.9839,531
872,318780,1575.4520,565
873,319420,285.2939,184
874,322380,2927.4620,1000
875,323570,2951.9528,1000
876,323960,519.4229,158
877,324490,2277.7811,1000
878,324650,1456.0032,630
879,325780,2237.2120,1000
880,326440,259.6670,66
881,326660,2584.0647,1000
882,326980,-3990.5488,1000
883,327420,2902.0604,1000
884,328150,1155.6132,350
885,328780,-4287.0444,1000
886,329360,725.3737,270
887,329420,-3620.6092,1000
888,329610,781.1415,263
889,330560,1604.4321,607
890,332990,972.6538,421
891,333570,2145.2423,1000
892,333960,2317.0200,1000
893,335150,608.6788,216
894,336330,1974.0797,697
895,336440,-2977.1065,1000
896,337100,2087.6546,749
897,337300,58.7272,20
898,337420,-4719.9695,1000
899,338150,-4762.6403,1000
900,339030,577.4017,173
901,339160,350.4314,101
902,339420,-4217.7902,1000
903,340560,-2615.6704,1000
904,343570,-1200.1701,1000
905,343960,-3204.9836,1000
906,345150,-3656.3022,1000
907,346330,-4180.7389,1000
908,346440,-3332.3233,1000
909,347420,-4428.7727,1000
910,349030,-3115.8806,1000
911,349160,-1940.1373,1000
912,349420,-3647.7889,1000
913,350560,-4292.9232,1000
914,351090,704.2503,193
915,352420,1053.0619,339
916,353570,-599.9074,1000
917,353960,2638.1306,1000
918,355150,1917.6743,1000
919,356330,385.9301,1000
920,356440,2506.9475,1000
921,357420,3006.1405,1000
922,357670,1623.2754,711
923,359420,-4228.9801,1000
924,361090,2946.1263,1000
925,362420,-3927.6582,1000
926,363520,2015.8113,708
927,363570,1857.3524,1000
928,363960,2523.8661,1000
929,364960,299.2750,100
930,365130,902.8411,404
931,365150,2289.0895,1000
932,365870,556.6138,235
933,366150,931.7702,373
934,366330,1723.5936,1000
935,366600,146.7820,45
936,367420,2313.7321,1000
937,367670,2423.9844,1000
938,367990,487.3552,139
939,368120,494.2810,225
940,368360,134.7649,37
941,369420,2145.9718,1000
942,370350,950.0923,522
943,370530,51.8358,18
944,371650,2387.8142,808
945,372730,1282.0846,437
946,372840,29.0438,11
947,374960,2387.8580,1000
948,375150,-552.5463,1000
949,375670,132.0331,52
950,376330,-1922.1024,1000
951,377250,440.8850,158
952,377420,2571.5651,1000
953,377670,-3321.7491,1000
954,378120,2350.9384,1000
955,378590,965.2935,363
956,379420,-3750.6865,1000
957,379540,34.0335,12
958,380530,-2279.8077,1000
959,381040,122.0669,51
960,381330,1252.3656,391
961,381650,-343.3251,1000
962,381820,126.6187,49
963,382840,-3281.9947,1000
964,383130,713.3384,209
965,383520,624.0645,187
966,384200,680.7669,238
967,384310,1683.6286,572
968,384410,245.2932,89
969,384650,448.0114,152
970,386330,3337.8768,1000
971,386830,672.0884,242
972,387250,-2706.2224,1000
973,387670,-3255.9201,1000
974,388120,-1143.1254,1000
975,389540,-2896.4393,1000
976,390040,664.1870,237
977,390340,1002.4549,401
978,392840,2910.3962,1000
979,394200,-4228.4703,1000
980,394310,109.0860,1000
981,394650,2678.0021,1000
982,395610,2070.3682,749
983,396100,985.4739,326
984,396830,2874.2144,1000
985,397250,-2836.9381,1000
986,399540,2465.1710,1000
987,400040,2659.8156,1000
988,400340,-4278.1926,1000
989,404200,2540.1960,1000
990,404310,-2964.2512,1000
991,404650,2404.2612,1000
992,404830,47.4745,18
993,405610,1063.6235,1000
994,406100,960.4351,1000
995,406830,2389.8226,1000
996,407250,2438.2906,1000
997,408130,2157.5872,779
998,409540,2347.1724,1000
999,410040,2592.9169,1000
1000,410920,1393.3752,531
1001,411190,103.6444,27
1002,412380,2106.0904,755
1003,414200,2666.6654,1000
1004,414310,2691.5751,1000
1005,416100,3073.2190,1000
1006,416440,2094.2087,640
1007,416830,-533.8138,1000
1008,417250,2637.9343,1000
1009,418130,-3801.6196,1000
1010,419540,2899.1404,1000
1011,421190,3041.3366,1000
1012,422380,1185.2619,1000
1013,423590,2198.7563,715
1014,423760,1737.0539,563
1015,424200,-395.7459,1000
1016,424310,2425.6998,1000
1017,425060,386.9438,147
1018,426100,2913.1603,1000
1019,426790,569.8953,259
1020,426830,2806.4606,1000
1021,427250,-1210.9858,1000
1022,428390,558.9906,156
1023,429540,-3556.9390,1000
1024,431190,2980.5454,1000
1025,432380,307.7214,1000
1026,433760,3256.7555,1000
1027,433930,812.1604,274
1028,434310,3093.8192,1000
1029,435060,2884.5216,1000
1030,436100,2927.0874,1000
1031,436790,2431.8563,1000
1032,437250,-3782.2741,1000
1033,438390,2889.0316,1000
1034,439540,3092.6778,1000
1035,439540,675.9142,229
1036,441450,1480.5241,466
1037,442380,2856.5910,1000
1038,443620,2337.8955,752
1039,443760,2757.3588,1000
1040,443830,2909.1966,990
1041,444310,2582.2474,1000
1042,444430,1353.8211,489
1043,445060,36.1962,1000
1044,447750,1580.0942,537
1045,448390,2644.5095,1000
1046,448460,1431.2137,463
1047,449540,2739.1798,1000
1048,451450,2842.9630,1000
1049,453620,2828.3991,1000
1050,453760,2644.8589,1000
1051,454310,3124.7406,1000
1052,454430,-956.6402,1000
1053,455060,-4180.7580,1000
1054,457750,3076.3603,1000
1055,458390,-3648.3848,1000
1056,458460,2917.1346,1000
1057,458980,405.9157,123
1058,459540,2987.6999,1000
1059,461450,3131.0468,1000
1060,463620,3074.5897,1000
1061,463760,-481.7136,1000
1062,464310,2850.1499,1000
1063,464430,661.1028,1000
1064,465060,2789.6122,1000
1065,465200,33.1295,14
1066,468390,2998.5553,1000
1067,468460,2925.0056,1000
1068,468980,3115.1781,1000
1069,469540,2974.7895,1000
1070,471450,3050.3780,1000
1071,473620,-4696.8340,1000
