episode,timestep,episode_reward,episode_length
256,47970,145.2890,228
257,48300,-25.9507,64
258,48370,-4.7404,63
259,48470,5.1341,17
260,48680,95.6971,71
261,48700,190.9999,178
262,48760,129.8049,123
263,48790,-4379.5284,1000
264,48830,-35.2917,36
265,48970,-8.6424,18
266,49290,22.6548,92
267,49340,6.3964,66
268,49450,279.1705,401
269,49660,121.2095,205
270,49710,-17.4367,74
271,49930,-30.3336,22
272,50110,76.0424,141
273,50320,16.2616,21
274,50730,-27.1374,41
275,51660,125.7198,237
276,51690,228.6105,176
277,51790,258.5144,296
278,51810,15.9865,15
279,52120,125.6311,139
280,52460,1.3652,77
281,52640,13.4086,52
282,52790,13.2534,33
283,53020,101.3988,121
284,53210,13.4745,19
285,53490,139.4938,170
286,53630,87.3443,84
287,54440,60.0861,123
288,54770,419.8734,532
289,54950,36.8717,18
290,55000,188.8853,137
291,55050,120.4083,61
292,55220,-4742.5695,1000
293,55490,26.2629,27
294,55720,-3709.9122,1000
295,56320,37.8672,60
296,56340,142.8726,139
297,56670,484.2795,403
298,57280,97.9753,94
299,57300,336.6541,230
300,57400,76.4941,73
301,57420,88.9595,110
302,57590,13.8464,31
303,57630,252.4877,258
304,57660,56.5912,36
305,57840,41.7906,42
306,57970,41.1189,13
307,58400,115.5663,43
308,58420,125.6484,76
309,58730,431.4806,524
310,58760,-3842.1510,1000
311,58780,73.2177,38
312,58860,119.8053,123
313,59110,248.9940,152
314,59320,215.2148,90
315,59340,-3974.1238,1000
316,59430,55.2672,57
317,59660,-4157.4955,1000
318,59690,46.1026,26
319,59810,100.8617,49
320,59970,21.5051,28
321,60200,103.5733,109
322,60330,152.0607,52
323,60740,168.3688,140
324,60760,57.7055,198
325,60810,70.0238,84
326,61090,108.8114,76
327,61380,261.4240,262
328,61770,-8.1324,68
329,61850,149.7223,219
330,62250,294.3563,352
331,62410,112.1380,103
332,62590,154.0284,74
333,62600,75.2123,83
334,62600,159.6623,184
335,62730,81.9378,48
336,63100,-30.9008,51
337,63270,16.0262,17
338,63590,108.2759,86
339,64010,222.1802,160
340,64090,295.9691,149
341,64380,89.1325,29
342,64530,382.0863,433
343,64600,257.8817,200
344,64680,35.3545,15
345,64760,35.9722,16
346,65170,81.5208,79
347,65490,-4313.9570,1000
348,65590,144.4707,91
349,65660,292.2642,239
350,65740,157.5168,215
351,65810,115.0210,64
352,66030,43.2277,37
353,66040,135.1545,45
354,66230,77.8058,74
355,66370,3.1256,63
356,66370,109.5196,56
357,66610,58.3191,24
358,66670,-0.9966,63
359,66960,13.7201,59
360,67020,184.1968,99
361,67290,205.4933,106
362,67400,-4457.5921,1000
363,67560,51.0002,89
364,67750,3.6371,73
365,68090,159.5946,113
366,68390,173.0662,110
