episode,timestep,episode_reward,episode_length
255,28180,16.4152,58
256,28190,-28.3130,56
257,28390,43.1269,20
258,28440,-65.5722,68
259,28460,-4558.6666,1000
260,28550,-15.1324,16
261,28630,-57.9724,50
262,28680,20.0247,24
263,28900,51.5265,96
264,28930,-27.3944,38
265,28970,-8.2775,29
266,29040,47.6751,58
267,29120,-15.9059,22
268,29140,13.6879,17
269,29180,20.8216,100
270,29220,34.8422,109
271,29330,-4.6801,11
272,29340,-8.2562,16
273,29380,29.9076,34
274,29500,6.5080,12
275,29500,16.2415,38
276,29550,29.8784,21
277,29650,71.0549,148
278,29740,-9.8078,19
279,29810,-56.6725,88
280,29850,-1.9052,52
281,29910,14.2775,26
282,29960,32.0259,15
283,29960,28.7004,11
284,30040,8.7578,13
285,30250,-26.2702,29
286,30360,-12.1015,11
287,30410,109.8382,67
288,30490,-10.4327,13
289,30680,56.6193,205
290,30830,-26.0621,34
291,30840,-76.1352,80
292,31040,-3.6023,20
293,31140,-20.5146,31
294,31320,-8.1155,64
295,31380,-12.9220,224
296,31430,-78.2922,193
297,31440,-41.9314,30
298,31470,0.9632,15
299,31600,-35.4845,16
300,31620,113.3473,58
301,31700,-31.1424,27
302,31820,23.5273,22
303,31830,1.9471,45
304,31960,-35.3514,49
305,31990,-110.1603,203
306,32080,5.4146,46
307,32090,10.1005,39
308,32350,51.1508,39
309,32350,-6.6005,27
310,32370,-52.0211,38
311,32580,-15.7901,23
312,32600,42.5989,77
313,32630,16.6566,54
314,32710,-18.0594,34
315,32730,-69.5175,38
316,32790,46.7261,21
317,32850,12.5057,12
318,33020,27.1620,39
319,33110,-34.2624,32
320,33230,8.5512,21
321,33290,-24.4686,58
322,33430,51.8221,32
323,33480,11.8496,25
324,33500,21.9203,90
325,33500,76.9627,65
326,33520,-4362.2525,1000
327,33690,15.5528,19
328,33710,20.2384,19
329,33720,32.8510,43
330,33790,-23.9949,36
331,33940,5.5605,15
332,34080,104.4291,60
333,34100,34.8020,39
334,34140,23.9700,20
335,34300,25.8968,22
336,34430,-28.3557,71
337,34480,7.3120,38
