episode,timestep,episode_reward,episode_length
257,21760,-4407.1309,1000
258,21910,36.4461,54
259,21910,-106.2805,95
260,21950,67.6396,35
261,22010,33.9240,25
262,22060,-8.8433,15
263,22070,1.7719,12
264,22260,-12.3371,94
265,22570,5.3237,51
266,22700,2.7465,44
267,22810,-6.7183,24
268,22860,9.6830,85
269,23010,2.2915,15
270,23050,21.5722,24
271,23150,-4341.8118,1000
272,23170,42.2309,110
273,23230,53.6850,22
274,23340,10.4113,11
275,23500,84.2196,80
276,23510,-23.7463,34
277,23620,-2.6495,11
278,23640,85.3723,59
279,23740,3.3442,12
280,23900,-7.7899,16
281,23920,-15.1170,77
282,23920,-4417.5881,1000
283,24160,6.8184,24
284,24240,-17.8593,34
285,24370,19.8124,13
286,24410,11.5802,49
287,24600,0.8510,110
288,24710,41.8460,30
289,24820,79.1591,66
290,24900,1.7245,19
291,25090,-28.4566,19
292,25120,29.4334,148
293,25130,105.8176,76
294,25130,-14.0589,31
295,25260,-7.9210,13
296,25270,-11.7578,18
297,25300,-3863.2489,1000
298,25360,8.8687,23
299,25370,17.1278,10
300,25480,-31.0612,18
301,25590,26.6916,23
302,25730,31.5410,36
303,26010,15.3064,75
304,26250,239.7254,165
305,26420,-3.9643,41
306,26540,-3865.5498,1000
307,26800,11.6365,26
308,26970,86.4620,72
309,27070,11.3888,134
310,27170,-4.3424,20
311,27220,-1.3441,15
312,27500,14.5559,191
313,27590,18.6294,42
314,27630,110.2521,121
315,27650,41.0375,43
316,27850,57.5722,35
317,28010,-20.1570,38
318,28240,31.0139,59
319,28480,-4403.5395,1000
320,28750,71.3062,90
321,28850,-64.6059,84
322,28940,6.6374,70
323,29130,-5.1384,38
324,29140,-17.2337,29
325,29320,7.0588,19
326,29340,-20.6379,86
327,29670,32.9850,53
328,29750,37.3630,41
329,29810,22.2275,87
330,29880,-10.4043,7
331,30290,12.2125,41
332,30440,-6.7355,15
333,30530,16.4197,78
334,31140,6.2358,70
335,31440,38.3092,30
336,31810,58.6543,128
337,31910,-4654.3700,1000
338,32330,31.0322,42
339,33060,63.7733,125
340,33340,-4500.0410,1000
341,34280,13.4907,94
342,34660,45.1699,160
343,34780,45.3541,50
344,34920,6.8000,14
345,35050,1.4212,39
346,35120,-4497.3538,1000
347,35320,11.9180,27
348,35480,-4583.4707,1000
349,35580,19.8243,26
350,35610,33.2534,13
351,35720,29.0579,14
352,35870,23.6443,26
353,35950,23.9684,23
354,36240,-62.3721,112
355,36490,32.3356,54
356,36800,-4335.5683,1000
357,36820,31.4417,58
358,36970,2.0125,15
359,37310,46.0844,144
360,37480,-21.5437,99
361,37500,-11.1558,53
362,37590,-4642.8755,1000
363,37780,1.3873,19
364,37830,10.0022,35
365,38120,28.7029,29
366,38190,6.0570,41
