episode,timestep,episode_reward,episode_length
181,19985710,2931.3361,1000
182,19985710,3495.3662,1000
183,19985710,3845.9678,1000
184,19985710,3816.2967,1000
185,19985710,3999.3862,1000
186,19985710,3765.4397,1000
187,19985710,3474.9409,1000
188,19985710,3642.3318,1000
189,19985710,3853.5018,1000
190,19985710,3820.7025,1000
191,19995710,4459.4151,1000
192,19995710,3524.4348,1000
193,19995710,4038.0593,1000
194,19995710,3482.8163,1000
195,19995710,4131.1944,1000
196,19995710,3537.6452,1000
197,19995710,3965.5419,1000
198,19995710,2930.9073,1000
199,19995710,3848.3757,1000
200,19995710,3783.4278,1000
201,20005710,3873.0311,1000
202,20005710,3602.1158,1000
203,20005710,3576.9707,1000
204,20005710,3950.0908,1000
205,20005710,3224.0603,1000
206,20005710,3463.0511,1000
207,20005710,3887.4203,1000
208,20005710,3431.5322,1000
209,20005710,3900.1307,1000
210,20005710,3390.6501,1000
211,20015710,3617.7102,1000
212,20015710,2983.3580,1000
213,20015710,3968.3896,1000
214,20015710,3477.6643,1000
215,20015710,3673.3841,1000
216,20015710,4178.0981,1000
217,20015710,3858.9703,1000
218,20015710,3628.1978,1000
219,20015710,3493.6474,1000
220,20015710,3047.6299,1000
221,20015800,-1.6235,9
222,20025710,4077.2022,1000
223,20025710,3979.1092,1000
224,20025710,3870.7872,1000
225,20025710,3698.2833,1000
226,20025710,3639.8493,1000
227,20025710,3396.6840,1000
228,20025710,3671.3150,1000
229,20025710,3836.2909,1000
230,20025710,4111.7939,1000
231,20025800,3526.8536,1000
232,20035710,3813.8892,1000
233,20035710,3655.6912,1000
234,20035710,3635.3171,1000
235,20035710,3066.8655,1000
236,20035710,3816.8086,1000
237,20035710,3578.8725,1000
238,20035710,3460.5632,1000
239,20035710,3878.9665,1000
240,20035710,-4497.1405,1000
241,20035800,3923.6321,1000
242,20045710,4035.6780,1000
243,20045710,3684.4310,1000
244,20045710,3824.3406,1000
245,20045710,3488.5987,1000
246,20045710,3492.1940,1000
247,20045710,3632.1475,1000
248,20045710,3635.2001,1000
249,20045710,3825.5447,1000
250,20045710,4030.9182,1000
251,20045800,3648.0905,1000
252,20055710,3624.0926,1000
253,20055710,3776.0153,1000
254,20055710,3816.9566,1000
255,20055710,3960.2991,1000
256,20055710,4262.5817,1000
257,20055710,3578.9239,1000
258,20055710,3818.3142,1000
259,20055710,3932.5764,1000
260,20055710,3510.2702,1000
261,20055800,3414.3411,1000
262,20065710,3586.6471,1000
263,20065710,3980.2351,1000
264,20065710,3963.5987,1000
265,20065710,3766.1942,1000
266,20065710,3620.3350,1000
267,20065710,3630.1852,1000
268,20065710,3916.3750,1000
269,20065710,3798.8190,1000
270,20065710,2908.8376,1000
271,20065800,3984.2272,1000
272,20075710,3835.1460,1000
273,20075710,3811.1963,1000
274,20075710,3897.8167,1000
275,20075710,4236.9702,1000
276,20075710,3457.9666,1000
277,20075710,3822.3237,1000
278,20075710,3849.0754,1000
279,20075710,3737.2123,1000
280,20075710,3502.5978,1000
281,20075800,3985.2939,1000
282,20085710,3867.5684,1000
283,20085710,3504.1365,1000
284,20085710,3308.9147,1000
285,20085710,3897.6481,1000
286,20085710,3274.2305,1000
287,20085710,3716.1680,1000
288,20085710,3768.1701,1000
289,20085710,3275.2987,1000
290,20085710,3720.2761,1000
291,20085800,3349.1054,1000
292,20095710,3980.0745,1000
293,20095710,3701.3327,1000
294,20095710,3604.1331,1000
295,20095710,3801.1409,1000
296,20095710,3508.0759,1000
297,20095710,3906.6883,1000
298,20095710,3786.4004,1000
299,20095710,3438.3459,1000
300,20095710,3755.4191,1000
301,20095800,3570.3362,1000
302,20105710,3902.9759,1000
303,20105710,3890.1795,1000
304,20105710,3468.1979,1000
305,20105710,3612.3776,1000
306,20105710,3451.6209,1000
307,20105710,3763.7729,1000
308,20105710,3715.3352,1000
309,20105710,3844.2202,1000
310,20105710,3481.8075,1000
311,20105800,3720.3382,1000
312,20115710,3402.1366,1000
313,20115710,3245.9410,1000
314,20115710,3822.4383,1000
315,20115710,2906.5696,1000
316,20115710,3574.7974,1000
317,20115710,4097.7694,1000
318,20115710,3806.2451,1000
319,20115710,3012.6343,1000
320,20115710,3771.8656,1000
321,20115800,3676.9939,1000
322,20125710,3672.6013,1000
323,20125710,3638.6837,1000
324,20125710,4123.2145,1000
325,20125710,3370.6730,1000
326,20125710,3898.0637,1000
327,20125710,3803.4316,1000
328,20125710,3110.7599,1000
329,20125710,3993.2221,1000
330,20125710,3795.3414,1000
331,20125800,4072.2060,1000
332,20135710,3548.4075,1000
333,20135710,4237.7432,1000
334,20135710,3656.4006,1000
335,20135710,3688.6665,1000
336,20135710,4091.2411,1000
337,20135710,3492.7363,1000
338,20135710,3479.4637,1000
339,20135710,4180.0192,1000
340,20135710,4179.0396,1000
341,20135800,3352.2014,1000
342,20145710,4423.9949,1000
343,20145710,3726.6057,1000
344,20145710,3793.9740,1000
345,20145710,3474.0792,1000
346,20145710,3570.6272,1000
347,20145710,3387.9806,1000
348,20145710,4004.3833,1000
349,20145710,3885.5232,1000
350,20145710,3343.8685,1000
351,20145800,4039.0704,1000
352,20155710,3632.5802,1000
353,20155710,2996.7635,1000
354,20155710,3416.1263,1000
355,20155710,3923.2697,1000
356,20155710,3877.7388,1000
357,20155710,3599.4830,1000
358,20155710,3731.6218,1000
359,20155710,3478.4787,1000
360,20155710,3858.5810,1000
361,20155800,4300.1736,1000
362,20165710,3847.9604,1000
363,20165710,3615.6015,1000
364,20165710,3681.9545,1000
365,20165710,3653.8482,1000
366,20165710,3823.8575,1000
367,20165710,3410.6516,1000
368,20165710,3346.7821,1000
369,20165710,3933.1359,1000
370,20165710,4073.7563,1000
371,20165800,3435.7774,1000
372,20175710,3283.5916,1000
373,20175710,3986.4695,1000
374,20175710,4065.3329,1000
375,20175710,3497.3482,1000
376,20175710,3699.9833,1000
377,20175710,3840.8307,1000
378,20175710,3874.5162,1000
379,20175710,4153.0612,1000
380,20175710,3586.9311,1000
381,20175800,3563.1705,1000
382,20185710,3868.3372,1000
383,20185710,4159.7988,1000
384,20185710,3731.7733,1000
385,20185710,4148.0387,1000
386,20185710,4403.7926,1000
387,20185710,3654.6919,1000
388,20185710,3748.9828,1000
389,20185710,4110.5434,1000
390,20185710,3942.2202,1000
391,20185800,4032.6656,1000
392,20195710,3849.5069,1000
393,20195710,3946.4280,1000
394,20195710,3512.7969,1000
395,20195710,3228.0332,1000
396,20195710,3737.5309,1000
397,20195710,4072.7768,1000
398,20195710,3786.8808,1000
399,20195710,2516.0625,1000
400,20195710,3886.8764,1000
401,20195800,3987.3930,1000
402,20205710,3977.2319,1000
403,20205710,4055.5780,1000
404,20205710,3803.6943,1000
405,20205710,3704.8771,1000
406,20205710,3771.4077,1000
407,20205710,3389.2747,1000
408,20205710,3783.3711,1000
409,20205710,3811.5626,1000
410,20205710,3599.9954,1000
411,20205800,3332.0514,1000
412,20215710,3643.9595,1000
413,20215710,3627.6037,1000
414,20215710,3118.1795,1000
415,20215710,3998.6282,1000
416,20215710,3571.5964,1000
417,20215710,3975.6752,1000
418,20215710,3832.9406,1000
419,20215710,3266.7544,1000
420,20215710,3320.5930,1000
421,20215800,3536.0019,1000
422,20225710,3797.9330,1000
423,20225710,3790.1275,1000
424,20225710,4079.5697,1000
425,20225710,3603.5146,1000
426,20225710,3952.5240,1000
427,20225710,4303.1916,1000
428,20225710,3729.0794,1000
429,20225710,3116.6710,1000
430,20225710,3857.4993,1000
431,20225800,3760.7231,1000
432,20235710,3687.3122,1000
433,20235710,3379.2958,1000
434,20235710,3783.7391,1000
435,20235710,4225.3481,1000
436,20235710,3820.7167,1000
437,20235710,3814.8558,1000
438,20235710,3726.0936,1000
439,20235710,3901.7719,1000
440,20235710,3767.0190,1000
441,20235800,3097.1255,1000
442,20245710,3645.2704,1000
443,20245710,3778.5553,1000
444,20245710,4150.3633,1000
445,20245710,3787.8082,1000
446,20245710,4161.2618,1000
447,20245710,3409.9864,1000
448,20245710,4047.7586,1000
449,20245710,4325.1911,1000
450,20245710,3618.8844,1000
451,20245800,3585.8618,1000
452,20255710,4097.8611,1000
453,20255710,3852.7127,1000
454,20255710,3960.9870,1000
455,20255710,3839.8886,1000
456,20255710,4166.3884,1000
457,20255710,3759.2120,1000
458,20255710,4097.1831,1000
459,20255710,3811.9256,1000
460,20255710,3752.9281,1000
461,20255800,3405.5048,1000
462,20265710,3747.0984,1000
463,20265710,3787.8870,1000
464,20265710,3967.2730,1000
465,20265710,3703.8880,1000
466,20265710,3820.5353,1000
467,20265710,3702.5861,1000
468,20265710,-3493.6845,1000
469,20265710,4252.4659,1000
470,20265710,4039.0284,1000
471,20265800,3750.7937,1000
472,20275710,3758.6254,1000
473,20275710,3884.7423,1000
474,20275710,3377.9458,1000
475,20275710,3318.0414,1000
476,20275710,3239.1373,1000
477,20275710,3916.2877,1000
478,20275710,3833.7360,1000
479,20275710,3756.4034,1000
480,20275710,3929.7974,1000
481,20275800,3585.0543,1000
482,20285710,4021.8233,1000
483,20285710,3900.9636,1000
484,20285710,3932.5684,1000
485,20285710,3890.0266,1000
486,20285710,3844.5207,1000
487,20285710,3604.7625,1000
488,20285710,3132.2943,1000
489,20285710,3853.6442,1000
490,20285710,3619.8940,1000
491,20285800,4179.5710,1000
492,20295710,4142.9300,1000
493,20295710,3842.8662,1000
494,20295710,3757.2667,1000
495,20295710,3924.9204,1000
496,20295710,3669.1531,1000
497,20295710,3722.4581,1000
498,20295710,4022.2383,1000
499,20295710,3759.9823,1000
500,20295710,3954.3515,1000
501,20295800,3741.6658,1000
502,20305710,4143.9730,1000
503,20305710,3974.3210,1000
504,20305710,3161.5541,1000
505,20305710,3166.1672,1000
506,20305710,3770.9455,1000
507,20305710,3716.9706,1000
508,20305710,3519.2055,1000
509,20305710,3788.3086,1000
510,20305710,3942.5803,1000
511,20305800,3931.6032,1000
512,20315710,3725.1052,1000
513,20315710,3879.2037,1000
514,20315710,4054.6071,1000
515,20315710,4085.2609,1000
516,20315710,3224.0651,1000
517,20315710,3465.6047,1000
518,20315710,3770.2116,1000
519,20315710,3462.9986,1000
520,20315710,3852.0299,1000
521,20315800,4015.0426,1000
522,20325710,3642.6088,1000
523,20325710,3984.0887,1000
524,20325710,3780.7395,1000
525,20325710,3751.3279,1000
526,20325710,4310.2129,1000
527,20325710,3794.9620,1000
528,20325710,3728.4343,1000
529,20325710,4440.0754,1000
530,20325710,3652.5060,1000
531,20325800,3531.2321,1000
532,20335710,3513.4943,1000
533,20335710,3827.6218,1000
534,20335710,4046.2612,1000
535,20335710,4260.9174,1000
536,20335710,3572.2368,1000
537,20335710,4173.9402,1000
538,20335710,4152.0741,1000
539,20335710,4141.2110,1000
540,20335710,3426.8996,1000
541,20335800,3811.0073,1000
542,20345710,3810.3477,1000
543,20345710,3743.0022,1000
544,20345710,3781.3509,1000
545,20345710,3807.1556,1000
546,20345710,3277.7128,1000
547,20345710,4107.8967,1000
548,20345710,4319.3696,1000
549,20345710,3973.8876,1000
550,20345710,3724.5925,1000
551,20345800,3724.7350,1000
552,20355710,3670.0276,1000
553,20355710,3828.4111,1000
554,20355710,3691.1575,1000
555,20355710,3493.0671,1000
556,20355710,3896.9727,1000
557,20355710,4170.6233,1000
558,20355710,4416.7171,1000
559,20355710,3758.9721,1000
560,20355710,4127.1163,1000
561,20355800,3185.3645,1000
562,20365710,4217.7726,1000
563,20365710,3563.8575,1000
564,20365710,3775.6030,1000
565,20365710,3104.2036,1000
566,20365710,3625.7973,1000
567,20365710,4018.0093,1000
568,20365710,3883.7635,1000
569,20365710,3920.6566,1000
570,20365710,3372.0129,1000
571,20365800,4038.9126,1000
572,20371750,2290.5250,604
573,20375710,3927.8675,1000
574,20375710,3946.2661,1000
575,20375710,4029.8736,1000
576,20375710,3639.7455,1000
577,20375710,4004.6795,1000
578,20375710,4323.7988,1000
579,20375710,3911.5970,1000
580,20375710,3490.8969,1000
581,20375800,3684.3174,1000
582,20381750,4000.0681,1000
583,20385710,4039.8724,1000
584,20385710,3912.3601,1000
585,20385710,3735.1024,1000
586,20385710,3773.6261,1000
587,20385710,4157.1877,1000
588,20385710,3781.7580,1000
589,20385710,4285.0467,1000
590,20385710,2971.0687,1000
591,20385800,3926.7134,1000
592,20391750,3977.6830,1000
593,20395710,3769.9287,1000
594,20395710,4250.9463,1000
595,20395710,3857.3257,1000
596,20395710,3679.1587,1000
597,20395710,4206.5183,1000
598,20395710,3975.3207,1000
599,20395710,4288.2279,1000
600,20395710,3884.3363,1000
601,20395800,4430.5075,1000
602,20401750,3513.9898,1000
603,20405710,3649.1229,1000
604,20405710,3763.7343,1000
605,20405710,3768.5306,1000
606,20405710,3627.3088,1000
607,20405710,3601.0788,1000
608,20405710,3993.8382,1000
609,20405710,3535.0111,1000
610,20405710,3954.2398,1000
611,20405800,3335.3063,1000
612,20411750,4132.5363,1000
613,20415710,3964.0692,1000
614,20415710,3939.3731,1000
615,20415710,4009.4298,1000
616,20415710,3359.2013,1000
617,20415710,2678.3853,1000
618,20415710,3854.7949,1000
619,20415710,3391.9528,1000
620,20415710,4187.4055,1000
621,20415800,3721.4426,1000
622,20421750,4000.0266,1000
623,20425710,4130.6341,1000
624,20425710,3878.1197,1000
625,20425710,3833.3506,1000
626,20425710,4104.3661,1000
627,20425710,3369.2437,1000
628,20425710,3965.7641,1000
629,20425710,3931.6333,1000
630,20425710,4411.5284,1000
631,20425800,4156.4628,1000
632,20431750,4135.9102,1000
633,20435710,3595.8418,1000
634,20435710,3861.3141,1000
635,20435710,3847.1846,1000
636,20435710,3714.7591,1000
637,20435710,3835.9695,1000
638,20435710,4134.5420,1000
639,20435710,3993.7694,1000
640,20435710,3905.1051,1000
641,20435800,3537.1699,1000
642,20441750,3644.6662,1000
643,20445710,3758.0723,1000
644,20445710,3888.5193,1000
645,20445710,4269.9739,1000
646,20445710,4399.5741,1000
647,20445710,3684.5173,1000
648,20445710,3886.2487,1000
649,20445710,4108.4739,1000
650,20445710,3912.6114,1000
651,20445800,3789.9100,1000
652,20451750,3916.5922,1000
653,20455710,3407.5091,1000
654,20455710,4058.3104,1000
655,20455710,3430.9773,1000
656,20455710,4088.6094,1000
657,20455710,3956.6842,1000
658,20455710,4037.2723,1000
659,20455710,3556.8643,1000
660,20455710,4228.5352,1000
661,20455800,3865.3119,1000
662,20461750,3404.1134,1000
663,20465710,3842.2840,1000
664,20465710,3284.5427,1000
665,20465710,3689.5748,1000
666,20465710,4087.7231,1000
667,20465710,3921.4614,1000
668,20465710,4198.1977,1000
669,20465710,3426.8251,1000
670,20465710,3482.8425,1000
671,20465800,4274.5199,1000
672,20471750,3581.9915,1000
673,20475710,3661.3618,1000
674,20475710,3957.8944,1000
675,20475710,4077.2891,1000
676,20475710,4247.9368,1000
677,20475710,4367.0400,1000
678,20475710,3910.6986,1000
679,20475710,4063.5394,1000
680,20475710,4030.1857,1000
681,20475800,4272.7691,1000
682,20481750,3632.0797,1000
683,20485710,3723.0647,1000
684,20485710,4010.2006,1000
685,20485710,4052.1328,1000
686,20485710,3892.2551,1000
687,20485710,3713.4058,1000
688,20485710,4306.7432,1000
689,20485710,4055.8381,1000
690,20485710,3954.8750,1000
691,20485800,3150.7210,1000
692,20491750,3670.9034,1000
693,20495710,3815.3477,1000
694,20495710,3475.4006,1000
695,20495710,3955.7851,1000
696,20495710,3986.5713,1000
697,20495710,3678.7050,1000
698,20495710,4037.3265,1000
699,20495710,3839.7722,1000
700,20495710,3984.8769,1000
701,20495800,3994.0076,1000
702,20501750,3547.1232,1000
703,20505710,4086.1266,1000
704,20505710,4036.0604,1000
705,20505710,4190.0739,1000
706,20505710,3941.2484,1000
707,20505710,4230.0942,1000
708,20505710,4166.0837,1000
709,20505710,3553.4711,1000
710,20505710,3717.6840,1000
711,20505800,4040.6739,1000
712,20511750,3796.8184,1000
713,20515710,3551.3322,1000
714,20515710,3944.7289,1000
715,20515710,3755.4521,1000
716,20515710,3464.3611,1000
717,20515710,3631.0416,1000
718,20515710,3102.2130,1000
719,20515710,3682.4258,1000
720,20515710,4275.1859,1000
721,20515800,4100.9012,1000
722,20521750,3474.8359,1000
723,20525710,4001.8086,1000
724,20525710,4155.5135,1000
725,20525710,3865.5744,1000
726,20525710,3172.4765,1000
727,20525710,3635.5397,1000
728,20525710,3693.9595,1000
729,20525710,4390.9161,1000
730,20525710,4338.9569,1000
731,20525800,3903.2810,1000
732,20531750,3426.1914,1000
733,20535710,3824.1137,1000
734,20535710,3934.9883,1000
735,20535710,4331.2812,1000
736,20535710,3907.5166,1000
737,20535710,3858.4275,1000
738,20535710,3651.4046,1000
739,20535710,3904.0741,1000
740,20535710,3900.6458,1000
741,20535800,3997.8722,1000
742,20541750,3941.1741,1000
743,20545710,4043.5686,1000
744,20545710,3826.5242,1000
745,20545710,3730.6060,1000
746,20545710,3858.1896,1000
747,20545710,3880.9234,1000
748,20545710,3830.7031,1000
749,20545710,3573.1953,1000
750,20545710,3942.8641,1000
751,20545800,3743.7003,1000
752,20551750,4231.7020,1000
753,20555710,3953.3133,1000
754,20555710,4259.3148,1000
755,20555710,4081.1370,1000
756,20555710,3774.1512,1000
757,20555710,2924.2853,1000
758,20555710,3772.3731,1000
759,20555710,4209.7653,1000
760,20555710,4187.0786,1000
761,20555800,4027.2378,1000
762,20561750,4224.6019,1000
763,20565710,3563.7574,1000
764,20565710,4405.5995,1000
765,20565710,4299.8491,1000
766,20565710,3566.0078,1000
767,20565710,4008.5672,1000
768,20565710,3845.8200,1000
769,20565710,4009.3081,1000
770,20565710,4256.8935,1000
771,20565800,4343.1549,1000
772,20571750,4003.1304,1000
773,20575710,3892.3115,1000
774,20575710,4016.1727,1000
775,20575710,3635.2176,1000
776,20575710,3802.0100,1000
777,20575710,4091.1695,1000
778,20575710,4000.1308,1000
779,20575710,3959.9467,1000
780,20575710,3810.6814,1000
781,20575800,3967.4478,1000
782,20581750,4709.2476,1000
783,20585710,3879.5358,1000
784,20585710,4194.5824,1000
785,20585710,3740.6833,1000
786,20585710,4150.7999,1000
787,20585710,3709.8542,1000
788,20585710,4054.1926,1000
789,20585710,3701.1775,1000
790,20585710,4323.0633,1000
791,20585800,4026.3098,1000
792,20591750,4235.7320,1000
793,20595710,4111.0369,1000
794,20595710,3847.3959,1000
795,20595710,4426.4198,1000
796,20595710,3400.5046,1000
797,20595710,4125.2828,1000
798,20595710,3923.3490,1000
799,20595710,3405.2019,1000
800,20595710,3901.7667,1000
801,20595800,3917.0865,1000
802,20601750,4272.8552,1000
803,20605710,4011.7743,1000
804,20605710,3795.2357,1000
805,20605710,3758.3380,1000
806,20605710,3780.8290,1000
807,20605710,4243.1563,1000
808,20605710,4109.8971,1000
809,20605710,3436.1715,1000
810,20605710,4227.5587,1000
811,20605800,4116.0766,1000
812,20611750,4009.3617,1000
813,20615710,4079.4777,1000
814,20615710,4182.7331,1000
815,20615710,3397.0462,1000
816,20615710,4186.1929,1000
817,20615710,3828.6245,1000
818,20615710,3721.7975,1000
819,20615710,4047.0623,1000
820,20615710,3652.1988,1000
821,20615800,3696.7203,1000
822,20621750,4224.8636,1000
823,20625710,4071.9840,1000
824,20625710,4120.5610,1000
825,20625710,3978.5076,1000
826,20625710,4471.0228,1000
827,20625710,4031.1457,1000
828,20625710,3452.1762,1000
829,20625710,4001.8078,1000
830,20625710,4075.6100,1000
831,20625800,3949.7368,1000
832,20631750,4236.1575,1000
833,20635710,4072.6410,1000
834,20635710,3679.5187,1000
835,20635710,4044.1799,1000
836,20635710,4268.5384,1000
837,20635710,3814.0236,1000
838,20635710,4144.5903,1000
839,20635710,3949.1747,1000
840,20635710,4119.4463,1000
841,20635800,3850.3338,1000
842,20641750,3212.8419,1000
843,20645710,3770.9824,1000
844,20645710,4300.2614,1000
845,20645710,3833.2828,1000
846,20645710,4316.2351,1000
847,20645710,4332.6810,1000
848,20645710,4180.2787,1000
849,20645710,3529.4785,1000
850,20645710,3581.6815,1000
851,20645800,4275.4176,1000
852,20651750,3534.7990,1000
853,20655710,4075.2029,1000
854,20655710,3952.0056,1000
855,20655710,3708.7602,1000
856,20655710,4286.1121,1000
857,20655710,4091.8338,1000
858,20655710,3979.0983,1000
859,20655710,4046.0784,1000
860,20655710,4549.1871,1000
861,20655800,3936.2410,1000
862,20661750,3840.1435,1000
863,20665710,4233.3298,1000
864,20665710,4277.9108,1000
865,20665710,3870.8981,1000
866,20665710,3878.9146,1000
867,20665710,3814.5846,1000
868,20665710,3955.1678,1000
869,20665710,3886.2463,1000
870,20665710,4230.7992,1000
871,20665800,4640.8471,1000
872,20671750,3759.8731,1000
873,20675710,4217.9115,1000
874,20675710,3953.4624,1000
875,20675710,4230.0658,1000
876,20675710,4330.9913,1000
877,20675710,4058.7317,1000
878,20675710,4282.7650,1000
879,20675710,4018.2209,1000
880,20675710,3835.0159,1000
881,20675800,3734.8399,1000
882,20681750,4114.4188,1000
883,20685710,3954.4002,1000
884,20685710,4382.9086,1000
885,20685710,3698.5693,1000
886,20685710,4109.5525,1000
887,20685710,3665.7434,1000
888,20685710,4301.6906,1000
889,20685710,4178.5340,1000
890,20685710,4111.6824,1000
891,20685800,3845.6751,1000
892,20691750,4497.3030,1000
893,20695710,3626.0370,1000
894,20695710,4336.0825,1000
895,20695710,4117.1980,1000
896,20695710,3896.4411,1000
897,20695710,4026.8354,1000
898,20695710,3521.5260,1000
899,20695710,3582.6665,1000
900,20695710,3798.5780,1000
901,20695800,2964.0399,1000
902,20701750,4033.9777,1000
903,20705710,4164.8125,1000
904,20705710,4083.6838,1000
905,20705710,4161.5446,1000
906,20705710,3470.4225,1000
907,20705710,3906.9057,1000
908,20705710,3957.9078,1000
909,20705710,3710.1980,1000
910,20705710,4318.0754,1000
911,20705800,3696.1665,1000
912,20711750,4006.7876,1000
913,20715710,3973.1770,1000
914,20715710,3826.1206,1000
915,20715710,3993.4482,1000
916,20715710,3380.6712,1000
917,20715710,4117.9052,1000
918,20715710,4112.8709,1000
919,20715710,3405.9539,1000
920,20715710,3841.6385,1000
921,20715800,3966.8131,1000
922,20721750,4372.1224,1000
923,20725710,4064.1205,1000
924,20725710,4156.7761,1000
925,20725710,4569.7177,1000
926,20725710,4103.6012,1000
927,20725710,4336.2491,1000
928,20725710,3801.3239,1000
929,20725710,3968.8049,1000
930,20725710,4555.6799,1000
931,20725800,4268.5672,1000
