episode,timestep,episode_reward,episode_length
151,4955710,2374.5534,1000
152,4955710,1095.3807,1000
153,4955710,2260.0049,1000
154,4955710,2059.3131,1000
155,4955710,1433.6196,1000
156,4955710,2430.7860,1000
157,4955710,2402.2937,1000
158,4955710,1372.8948,1000
159,4955710,2056.0220,1000
160,4955710,858.8805,1000
161,4965710,1455.9205,1000
162,4965710,1452.5898,1000
163,4965710,1962.4205,1000
164,4965710,3448.6851,1000
165,4965710,1300.2349,1000
166,4965710,-2125.9968,1000
167,4965710,2210.6086,1000
168,4965710,1207.4971,1000
169,4965710,2801.0941,1000
170,4965710,1205.2005,1000
171,4975710,842.9633,1000
172,4975710,2490.4366,1000
173,4975710,976.9076,1000
174,4975710,1796.1214,1000
175,4975710,2362.7703,1000
176,4975710,845.8454,1000
177,4975710,1166.5495,1000
178,4975710,1424.3841,1000
179,4975710,1251.8000,1000
180,4975710,1466.1725,1000
181,4985710,1695.6894,1000
182,4985710,1427.8454,1000
183,4985710,1563.8164,1000
184,4985710,1595.6715,1000
185,4985710,2136.4609,1000
186,4985710,-724.3408,1000
187,4985710,1067.5190,1000
188,4985710,2342.3235,1000
189,4985710,1662.2581,1000
190,4985710,1284.6303,1000
191,4995710,1255.8107,1000
192,4995710,1205.3314,1000
193,4995710,1502.1652,1000
194,4995710,3059.8124,1000
195,4995710,2120.9223,1000
196,4995710,2105.2725,1000
197,4995710,1609.3600,1000
198,4995710,1066.7200,1000
199,4995710,1573.0177,1000
200,4995710,1396.9127,1000
201,5005710,1931.4281,1000
202,5005710,1057.1226,1000
203,5005710,1190.7961,1000
204,5005710,1261.5443,1000
205,5005710,1906.2070,1000
206,5005710,1998.4212,1000
207,5005710,2027.1791,1000
208,5005710,2142.3146,1000
209,5005710,1301.5123,1000
210,5005710,1194.1941,1000
211,5015710,1944.0901,1000
212,5015710,1633.7703,1000
213,5015710,1121.2894,1000
214,5015710,1988.0447,1000
215,5015710,-1643.4556,1000
216,5015710,1644.9691,1000
217,5015710,-824.3256,1000
218,5015710,1380.8401,1000
219,5015710,1288.3703,1000
220,5015710,1141.2620,1000
221,5025710,1260.5708,1000
222,5025710,1836.7774,1000
223,5025710,1731.5766,1000
224,5025710,1503.9683,1000
225,5025710,2283.4377,1000
226,5025710,1315.9738,1000
227,5025710,1599.1517,1000
228,5025710,2212.5979,1000
229,5025710,1541.7218,1000
230,5025710,1410.3171,1000
231,5035710,1091.9627,1000
232,5035710,1758.7797,1000
233,5035710,1226.1101,1000
234,5035710,1388.1365,1000
235,5035710,2086.5574,1000
236,5035710,2494.8181,1000
237,5035710,2826.8563,1000
238,5035710,1021.1951,1000
239,5035710,1686.5051,1000
240,5035710,1668.8264,1000
241,5045710,1146.8398,1000
242,5045710,1635.4732,1000
243,5045710,1167.8575,1000
244,5045710,961.4730,1000
245,5045710,1581.8581,1000
246,5045710,920.9434,1000
247,5045710,1792.9459,1000
248,5045710,2884.1332,1000
249,5045710,1183.9058,1000
250,5045710,1786.3410,1000
251,5055710,1711.0005,1000
252,5055710,2402.8313,1000
253,5055710,1624.8419,1000
254,5055710,1740.0945,1000
255,5055710,1832.1431,1000
256,5055710,1962.6112,1000
257,5055710,2598.4617,1000
258,5055710,1110.4618,1000
259,5055710,2523.8722,1000
260,5055710,1746.6692,1000
261,5065710,1836.5932,1000
262,5065710,1510.0326,1000
263,5065710,1174.7340,1000
264,5065710,2124.4990,1000
265,5065710,1617.1909,1000
266,5065710,854.4872,1000
267,5065710,989.1836,1000
268,5065710,1958.2732,1000
269,5065710,1757.3721,1000
270,5065710,2069.3598,1000
271,5075710,1134.9050,1000
272,5075710,1800.9099,1000
273,5075710,1557.5584,1000
274,5075710,2238.0381,1000
275,5075710,859.5045,1000
276,5075710,1859.7271,1000
277,5075710,2693.0719,1000
278,5075710,1577.6270,1000
279,5075710,879.6764,1000
280,5075710,1480.5806,1000
281,5085710,1760.7014,1000
282,5085710,2249.4803,1000
283,5085710,2749.8046,1000
284,5085710,2300.8482,1000
285,5085710,1302.9187,1000
286,5085710,1873.4134,1000
287,5085710,1539.4297,1000
288,5085710,1471.8995,1000
289,5085710,907.1280,1000
290,5085710,2577.4528,1000
291,5095710,2300.2973,1000
292,5095710,1506.8011,1000
293,5095710,1562.1537,1000
294,5095710,1802.7774,1000
295,5095710,1751.3642,1000
296,5095710,1878.6659,1000
297,5095710,1353.0388,1000
298,5095710,1035.5503,1000
299,5095710,2083.1969,1000
300,5095710,1498.9219,1000
301,5105710,1666.1090,1000
302,5105710,1066.9742,1000
303,5105710,1876.8651,1000
304,5105710,1560.9114,1000
305,5105710,1492.5934,1000
306,5105710,1276.0795,1000
307,5105710,1195.8574,1000
308,5105710,1199.3856,1000
309,5105710,1541.6245,1000
310,5105710,1433.8613,1000
311,5115710,989.9338,1000
312,5115710,1415.9176,1000
313,5115710,749.9664,1000
314,5115710,2156.1101,1000
315,5115710,1584.8521,1000
316,5115710,1357.6401,1000
317,5115710,1170.1594,1000
318,5115710,1340.8877,1000
319,5115710,1561.5169,1000
320,5115710,2254.0496,1000
321,5125710,2306.1239,1000
322,5125710,1841.1332,1000
323,5125710,2333.7270,1000
324,5125710,1648.4162,1000
325,5125710,1881.0494,1000
326,5125710,1861.6020,1000
327,5125710,1814.5365,1000
328,5125710,1592.7290,1000
329,5125710,2301.8914,1000
330,5125710,1473.1654,1000
331,5135710,1853.8327,1000
332,5135710,1403.4478,1000
333,5135710,1939.0897,1000
334,5135710,1124.2359,1000
335,5135710,963.2306,1000
336,5135710,2089.5744,1000
337,5135710,2124.6960,1000
338,5135710,1683.1048,1000
339,5135710,1240.0648,1000
340,5135710,1127.8468,1000
341,5145710,2439.2139,1000
342,5145710,1984.4663,1000
343,5145710,1822.8902,1000
344,5145710,1773.5709,1000
345,5145710,1308.9832,1000
346,5145710,2735.6050,1000
347,5145710,1455.1000,1000
348,5145710,1174.0163,1000
349,5145710,1330.7355,1000
350,5145710,1964.7549,1000
351,5155710,1319.8926,1000
352,5155710,849.4538,1000
353,5155710,1653.0790,1000
354,5155710,1187.1280,1000
355,5155710,1202.2394,1000
356,5155710,2330.7586,1000
357,5155710,969.8493,1000
358,5155710,2061.1026,1000
359,5155710,2121.9005,1000
360,5155710,1235.2103,1000
361,5165710,1415.2249,1000
362,5165710,2427.1482,1000
363,5165710,2592.2644,1000
364,5165710,1500.2371,1000
365,5165710,1537.5993,1000
366,5165710,2442.7572,1000
367,5165710,2372.4940,1000
368,5165710,2765.2862,1000
369,5165710,729.8601,1000
370,5165710,2249.9494,1000
371,5175710,2346.2057,1000
372,5175710,2168.0103,1000
373,5175710,1190.2621,1000
374,5175710,924.6561,1000
375,5175710,1829.6077,1000
376,5175710,952.5673,1000
377,5175710,1582.3372,1000
378,5175710,1845.9424,1000
379,5175710,1226.4350,1000
380,5175710,1446.0366,1000
381,5185710,1090.8857,1000
382,5185710,2524.2255,1000
383,5185710,998.3327,1000
384,5185710,1209.8888,1000
385,5185710,1931.3163,1000
386,5185710,1408.5207,1000
387,5185710,1130.7610,1000
388,5185710,2114.1493,1000
389,5185710,1728.0985,1000
390,5185710,2221.0210,1000
391,5195710,2583.2245,1000
392,5195710,1991.9001,1000
393,5195710,1088.6106,1000
394,5195710,1482.8345,1000
395,5195710,1221.4765,1000
396,5195710,1829.2297,1000
397,5195710,2190.7684,1000
398,5195710,1749.7512,1000
399,5195710,1737.4032,1000
400,5195710,1717.4842,1000
401,5205710,2765.1832,1000
402,5205710,1111.7721,1000
403,5205710,1522.1061,1000
404,5205710,2504.4208,1000
405,5205710,1731.7226,1000
406,5205710,1478.0972,1000
407,5205710,2312.1755,1000
408,5205710,2403.2832,1000
409,5205710,2486.0672,1000
410,5205710,1026.5735,1000
411,5215710,1260.3057,1000
412,5215710,1552.2079,1000
413,5215710,1586.4480,1000
414,5215710,1736.2614,1000
415,5215710,1291.4473,1000
416,5215710,2496.4571,1000
417,5215710,1689.2465,1000
418,5215710,1151.8597,1000
419,5215710,2026.8489,1000
420,5215710,1889.2089,1000
421,5225710,1294.1850,1000
422,5225710,1480.6401,1000
423,5225710,2057.3567,1000
424,5225710,2113.2202,1000
425,5225710,1763.8305,1000
426,5225710,1650.9402,1000
427,5225710,943.1369,1000
428,5225710,2222.3593,1000
429,5225710,2236.0126,1000
430,5225710,1920.8404,1000
431,5235710,1162.3406,1000
432,5235710,949.8401,1000
433,5235710,1021.0928,1000
434,5235710,1991.0237,1000
435,5235710,1765.4253,1000
436,5235710,1674.2809,1000
437,5235710,1324.3297,1000
438,5235710,1315.7476,1000
439,5235710,1464.3828,1000
440,5235710,1355.4460,1000
441,5245710,1754.4514,1000
442,5245710,3019.7799,1000
443,5245710,1876.8989,1000
444,5245710,1681.4363,1000
445,5245710,2845.9516,1000
446,5245710,1315.8624,1000
447,5245710,1348.4998,1000
448,5245710,1317.9032,1000
449,5245710,1201.5693,1000
450,5245710,-1051.5389,1000
451,5255710,2798.2464,1000
452,5255710,1449.9587,1000
453,5255710,1473.5750,1000
454,5255710,1781.8797,1000
455,5255710,1386.2099,1000
456,5255710,1163.1555,1000
457,5255710,1168.2268,1000
458,5255710,1138.7569,1000
459,5255710,2661.9900,1000
460,5255710,1507.9321,1000
461,5265710,2133.4949,1000
462,5265710,770.9658,1000
463,5265710,1657.3021,1000
464,5265710,1491.5813,1000
465,5265710,1037.7718,1000
466,5265710,2098.3492,1000
467,5265710,742.0397,1000
468,5265710,1273.2389,1000
469,5265710,2331.7297,1000
470,5265710,1489.0343,1000
471,5275710,2692.1704,1000
472,5275710,2424.8450,1000
473,5275710,1759.9949,1000
474,5275710,875.9272,1000
475,5275710,2007.5175,1000
476,5275710,1291.2806,1000
477,5275710,2102.2790,1000
478,5275710,2192.1044,1000
479,5275710,1815.9697,1000
480,5275710,2509.4888,1000
481,5285710,1490.8669,1000
482,5285710,1323.0939,1000
483,5285710,783.2565,1000
484,5285710,2176.4864,1000
485,5285710,2264.5404,1000
486,5285710,2719.8990,1000
487,5285710,1980.6440,1000
488,5285710,1636.8824,1000
489,5285710,1823.5463,1000
490,5285710,1184.6829,1000
491,5295710,2406.2670,1000
492,5295710,774.0947,1000
493,5295710,1424.7401,1000
494,5295710,831.8964,1000
495,5295710,2525.9370,1000
496,5295710,1280.3215,1000
497,5295710,1777.7967,1000
498,5295710,1464.7614,1000
499,5295710,2794.7045,1000
500,5295710,2891.7339,1000
501,5305710,1331.1443,1000
502,5305710,2042.3413,1000
503,5305710,1867.3002,1000
504,5305710,1783.2590,1000
505,5305710,1546.0617,1000
506,5305710,1549.9875,1000
507,5305710,1069.1502,1000
508,5305710,1601.3774,1000
509,5305710,2085.2702,1000
510,5305710,1145.7773,1000
511,5315710,2173.5903,1000
512,5315710,2379.9369,1000
513,5315710,1050.7294,1000
514,5315710,1234.3241,1000
515,5315710,1745.2700,1000
516,5315710,1176.9023,1000
517,5315710,2180.7356,1000
518,5315710,1309.1541,1000
519,5315710,2046.7077,1000
520,5315710,1508.4817,1000
521,5325710,1709.0296,1000
522,5325710,1956.6753,1000
523,5325710,2141.0677,1000
524,5325710,1357.8099,1000
525,5325710,2696.3849,1000
526,5325710,2344.9212,1000
527,5325710,1959.3848,1000
528,5325710,1140.0719,1000
529,5325710,1805.9499,1000
530,5325710,1786.9796,1000
531,5335710,1162.0296,1000
532,5335710,1580.1304,1000
533,5335710,1511.4368,1000
534,5335710,1516.2003,1000
535,5335710,1379.1244,1000
536,5335710,2898.1675,1000
537,5335710,2324.3741,1000
538,5335710,2583.0994,1000
539,5335710,1830.1395,1000
540,5335710,2648.5457,1000
541,5345710,1431.7608,1000
542,5345710,1279.3844,1000
543,5345710,1289.8032,1000
544,5345710,1053.7020,1000
545,5345710,1468.5361,1000
546,5345710,1437.1400,1000
547,5345710,1464.7561,1000
548,5345710,1510.5874,1000
549,5345710,1709.5397,1000
550,5345710,1639.4860,1000
551,5355710,1672.1570,1000
552,5355710,1879.5501,1000
553,5355710,1935.0055,1000
554,5355710,1902.7870,1000
555,5355710,1885.4228,1000
556,5355710,1307.6013,1000
557,5355710,1399.8776,1000
558,5355710,1603.1061,1000
559,5355710,1417.4477,1000
560,5355710,1351.9302,1000
561,5365710,1462.2857,1000
562,5365710,1799.1893,1000
563,5365710,1942.8679,1000
564,5365710,1976.1578,1000
565,5365710,2296.0121,1000
566,5365710,1562.1375,1000
567,5365710,2896.4132,1000
568,5365710,1555.9836,1000
569,5365710,2525.3064,1000
570,5365710,1802.3893,1000
571,5375710,2051.0285,1000
572,5375710,1793.2401,1000
573,5375710,1805.5704,1000
574,5375710,1767.7893,1000
575,5375710,1332.6729,1000
576,5375710,1804.7187,1000
577,5375710,1417.9533,1000
578,5375710,1865.5758,1000
579,5375710,1369.1581,1000
580,5375710,1600.6252,1000
581,5385710,1917.8336,1000
582,5385710,2260.5532,1000
583,5385710,1142.3399,1000
584,5385710,1732.9165,1000
585,5385710,1839.6266,1000
586,5385710,1551.4481,1000
587,5385710,1339.8674,1000
588,5385710,1704.8604,1000
589,5385710,1662.5449,1000
590,5385710,1185.1692,1000
591,5395710,1499.8416,1000
592,5395710,2548.2712,1000
593,5395710,2326.0859,1000
594,5395710,1879.2279,1000
595,5395710,1674.5388,1000
596,5395710,1823.0902,1000
597,5395710,2365.9766,1000
598,5395710,2197.1190,1000
599,5395710,2551.7110,1000
600,5395710,1137.9828,1000
601,5405710,1702.1153,1000
602,5405710,1878.0379,1000
603,5405710,1692.9736,1000
604,5405710,2061.4762,1000
605,5405710,1834.4120,1000
606,5405710,1036.7169,1000
607,5405710,1934.0031,1000
608,5405710,2339.9421,1000
609,5405710,1074.0587,1000
610,5405710,1608.1054,1000
611,5415710,1613.5571,1000
612,5415710,2903.5078,1000
613,5415710,1425.7004,1000
614,5415710,1700.1368,1000
615,5415710,1497.1776,1000
616,5415710,1322.4988,1000
617,5415710,1533.1009,1000
618,5415710,1116.6235,1000
619,5415710,1909.9994,1000
620,5415710,1842.4990,1000
621,5425710,1852.2520,1000
622,5425710,2289.2962,1000
623,5425710,2309.6325,1000
624,5425710,1186.6717,1000
625,5425710,1649.6084,1000
626,5425710,1633.6143,1000
627,5425710,2563.3609,1000
628,5425710,1685.2583,1000
629,5425710,1489.4117,1000
630,5425710,2388.0538,1000
631,5435710,1664.2413,1000
632,5435710,2246.2742,1000
633,5435710,1875.3340,1000
634,5435710,2429.9589,1000
635,5435710,1719.6003,1000
636,5435710,1855.4453,1000
637,5435710,2047.1789,1000
638,5435710,1713.4584,1000
639,5435710,1286.8950,1000
640,5435710,1193.4762,1000
641,5445710,1786.6589,1000
642,5445710,1426.0279,1000
643,5445710,1106.4400,1000
644,5445710,2151.5205,1000
645,5445710,1640.6722,1000
646,5445710,2157.3358,1000
647,5445710,2003.2949,1000
648,5445710,1914.0946,1000
649,5445710,1646.5332,1000
650,5445710,1434.3589,1000
651,5455710,1400.7564,1000
652,5455710,2195.7664,1000
653,5455710,1272.8448,1000
654,5455710,1626.3041,1000
655,5455710,1681.3987,1000
656,5455710,1790.9743,1000
657,5455710,1844.3251,1000
658,5455710,1804.0443,1000
659,5455710,1650.5310,1000
660,5455710,1535.3348,1000
661,5465710,2023.0605,1000
662,5465710,2301.0175,1000
663,5465710,1927.1918,1000
664,5465710,1355.8830,1000
665,5465710,2042.6361,1000
666,5465710,1749.7949,1000
667,5465710,1406.1661,1000
668,5465710,2143.0395,1000
669,5465710,1862.2664,1000
670,5465710,2438.0252,1000
671,5475710,2392.8601,1000
672,5475710,-1805.9538,1000
673,5475710,1528.0791,1000
674,5475710,1455.9580,1000
675,5475710,2692.5584,1000
676,5475710,2256.4821,1000
677,5475710,2117.7233,1000
678,5475710,1913.8385,1000
679,5475710,1670.6080,1000
680,5475710,2179.2662,1000
681,5485710,2208.8474,1000
682,5485710,2075.7951,1000
683,5485710,1395.6383,1000
684,5485710,1758.3743,1000
685,5485710,1974.5720,1000
686,5485710,1230.4785,1000
687,5485710,1690.0416,1000
688,5485710,1977.4223,1000
689,5485710,2155.7604,1000
690,5485710,2011.4861,1000
691,5495710,1625.0914,1000
692,5495710,1607.3648,1000
693,5495710,2088.0244,1000
694,5495710,1221.4304,1000
695,5495710,1955.8450,1000
696,5495710,1195.7048,1000
697,5495710,1452.5240,1000
698,5495710,1387.1454,1000
699,5495710,1155.9174,1000
700,5495710,2638.6706,1000
701,5505710,1834.6526,1000
702,5505710,1448.4613,1000
703,5505710,1538.5162,1000
704,5505710,1739.3473,1000
705,5505710,1865.5265,1000
706,5505710,1281.3896,1000
707,5505710,1501.9575,1000
708,5505710,2023.7785,1000
709,5505710,3064.4047,1000
710,5505710,1467.6835,1000
711,5515710,1435.9296,1000
712,5515710,1996.1223,1000
713,5515710,2640.1876,1000
714,5515710,1632.3878,1000
715,5515710,1727.6441,1000
716,5515710,2282.1275,1000
717,5515710,2394.8264,1000
718,5515710,2507.0672,1000
719,5515710,2334.4278,1000
720,5515710,1749.5542,1000
721,5525710,2234.8823,1000
722,5525710,1408.7475,1000
723,5525710,1604.2754,1000
724,5525710,1784.7878,1000
725,5525710,1645.0373,1000
726,5525710,1824.8064,1000
727,5525710,1971.0050,1000
728,5525710,2607.0399,1000
729,5525710,1619.2973,1000
730,5525710,1256.1335,1000
731,5535710,1901.8019,1000
732,5535710,1790.1152,1000
733,5535710,-962.3377,1000
734,5535710,1559.3987,1000
735,5535710,2034.4933,1000
736,5535710,1469.5504,1000
737,5535710,1361.6759,1000
738,5535710,2117.3399,1000
739,5535710,1817.8094,1000
740,5535710,1910.9670,1000
741,5545710,2507.8348,1000
742,5545710,1538.5318,1000
743,5545710,1673.7693,1000
744,5545710,2554.1815,1000
745,5545710,2207.6995,1000
746,5545710,1223.4334,1000
747,5545710,2040.6796,1000
748,5545710,-2244.5221,1000
749,5545710,1503.0039,1000
750,5545710,2326.6138,1000
751,5555710,2321.3546,1000
752,5555710,1573.9618,1000
753,5555710,1772.2040,1000
754,5555710,1660.9059,1000
755,5555710,1808.7620,1000
756,5555710,1290.4636,1000
757,5555710,1260.4083,1000
758,5555710,1137.5250,1000
759,5555710,1769.4743,1000
760,5555710,1805.6014,1000
761,5565710,2570.8621,1000
762,5565710,2249.5824,1000
763,5565710,1503.8313,1000
764,5565710,2755.0479,1000
765,5565710,1957.1392,1000
766,5565710,2287.2064,1000
767,5565710,1756.9301,1000
768,5565710,2266.3979,1000
769,5565710,1927.9163,1000
770,5565710,1198.0235,1000
771,5575710,1833.4403,1000
772,5575710,1593.6956,1000
773,5575710,1334.0042,1000
774,5575710,2190.3756,1000
775,5575710,1940.6625,1000
776,5575710,1862.3692,1000
777,5575710,1448.5132,1000
778,5575710,1373.1087,1000
779,5575710,1708.9343,1000
780,5575710,2220.2581,1000
781,5585710,1327.1265,1000
782,5585710,2066.2619,1000
783,5585710,1618.1015,1000
784,5585710,2323.4514,1000
785,5585710,1758.8872,1000
786,5585710,-3208.8570,1000
787,5585710,1706.5825,1000
788,5585710,1834.1361,1000
789,5585710,2131.8293,1000
790,5585710,1919.9986,1000
791,5595710,2188.4302,1000
792,5595710,1561.7643,1000
793,5595710,1484.8783,1000
794,5595710,1238.6925,1000
795,5595710,1881.1339,1000
796,5595710,2030.4317,1000
797,5595710,1876.0054,1000
798,5595710,1675.5457,1000
799,5595710,2264.2729,1000
800,5595710,1894.0969,1000
801,5605710,1220.5322,1000
802,5605710,1428.7409,1000
803,5605710,2276.3584,1000
804,5605710,1769.4835,1000
805,5605710,1763.4520,1000
806,5605710,1483.8295,1000
807,5605710,1385.4699,1000
808,5605710,2051.5648,1000
809,5605710,1716.8108,1000
810,5605710,1334.2287,1000
811,5615710,1644.4523,1000
812,5615710,1749.0949,1000
813,5615710,1506.4241,1000
814,5615710,1679.1164,1000
815,5615710,2571.0159,1000
816,5615710,1484.5164,1000
817,5615710,1667.3419,1000
818,5615710,1603.2455,1000
819,5615710,2505.5129,1000
820,5615710,1828.2404,1000
821,5625710,2012.3306,1000
822,5625710,1855.8683,1000
823,5625710,1766.3424,1000
824,5625710,1420.0066,1000
825,5625710,1576.3230,1000
826,5625710,2084.4781,1000
827,5625710,1689.8480,1000
828,5625710,1493.7147,1000
829,5625710,2523.9692,1000
830,5625710,1569.1043,1000
831,5635710,1824.5305,1000
832,5635710,1858.5623,1000
833,5635710,1863.6862,1000
834,5635710,1992.4034,1000
835,5635710,1670.0912,1000
836,5635710,1580.6332,1000
837,5635710,1520.0733,1000
838,5635710,1785.5927,1000
839,5635710,1715.8921,1000
840,5635710,2182.9898,1000
841,5645710,1858.2192,1000
842,5645710,1973.5943,1000
843,5645710,1548.2461,1000
844,5645710,2919.8103,1000
845,5645710,1766.9608,1000
846,5645710,2054.8190,1000
847,5645710,1562.2233,1000
848,5645710,1821.6131,1000
849,5645710,1386.2316,1000
850,5645710,1604.6935,1000
851,5655710,1374.9256,1000
852,5655710,1396.0752,1000
853,5655710,2002.8570,1000
854,5655710,1445.7032,1000
855,5655710,1601.7128,1000
856,5655710,1448.5918,1000
857,5655710,1938.1623,1000
858,5655710,2515.2833,1000
859,5655710,1945.7748,1000
860,5655710,1422.1100,1000
861,5665710,1864.3359,1000
862,5665710,1398.4348,1000
863,5665710,1356.7341,1000
864,5665710,1526.9855,1000
865,5665710,1504.8617,1000
866,5665710,1958.4165,1000
867,5665710,2029.4558,1000
868,5665710,2162.1645,1000
869,5665710,2419.6319,1000
870,5665710,1647.6010,1000
871,5675710,1547.8697,1000
872,5675710,1747.7598,1000
873,5675710,1443.2316,1000
874,5675710,1742.6346,1000
875,5675710,1780.0495,1000
876,5675710,2102.8464,1000
877,5675710,1793.1260,1000
878,5675710,1707.8133,1000
879,5675710,1336.1335,1000
880,5675710,1899.8663,1000
881,5685710,1419.9924,1000
882,5685710,1604.1716,1000
883,5685710,1638.7675,1000
884,5685710,1575.1429,1000
885,5685710,2864.8612,1000
886,5685710,3143.9093,1000
887,5685710,1339.5952,1000
888,5685710,3036.8491,1000
889,5685710,1836.9775,1000
890,5685710,1534.6489,1000
891,5695710,1829.2629,1000
892,5695710,1901.7236,1000
893,5695710,1710.0123,1000
894,5695710,1654.1070,1000
895,5695710,1520.3249,1000
896,5695710,2515.8225,1000
897,5695710,1515.7003,1000
898,5695710,1499.3705,1000
899,5695710,1436.0061,1000
900,5695710,1820.8865,1000
901,5705710,1679.1841,1000
902,5705710,1715.6586,1000
903,5705710,1629.3843,1000
904,5705710,1618.3296,1000
905,5705710,1365.2759,1000
906,5705710,1578.9349,1000
907,5705710,1615.7653,1000
908,5705710,1861.4018,1000
909,5705710,1909.6411,1000
910,5705710,1896.9994,1000
911,5715710,1423.0062,1000
912,5715710,1473.8264,1000
913,5715710,2032.7397,1000
914,5715710,1695.2085,1000
915,5715710,1441.5733,1000
916,5715710,1545.7659,1000
917,5715710,1407.2737,1000
918,5715710,1697.4738,1000
919,5715710,1832.8736,1000
920,5715710,1785.7990,1000
921,5725710,1518.7424,1000
922,5725710,1691.9052,1000
923,5725710,1794.0646,1000
924,5725710,1623.4183,1000
925,5725710,1451.2662,1000
926,5725710,1793.2192,1000
927,5725710,2077.3854,1000
928,5725710,1454.9705,1000
929,5725710,1757.9562,1000
930,5725710,1456.2536,1000
931,5735710,1823.8257,1000
932,5735710,1724.6627,1000
933,5735710,1671.3299,1000
